employee_id,month,hours_worked,overtime_hours,sales_generated,customers_served,projects_completed,absent_days,labor_cost,training_hours,performance_rating
661,2025-11-01,175.4,15.4,0,0,4,0,9251.82,8,3.47
140,2025-12-01,202.9,18.9,0,0,4,0,9451.77,6,3.11
181,2026-04-01,182.8,6.8,26982.77,71,2,0,12056.73,4,3.09
205,2026-08-01,171.5,3.5,0,0,5,0,8096.87,0,
1311,2025-11-01,166.9,14.9,0,136,4,1,14346.98,8,3.33
1008,2026-04-01,175.9,7.9,0,0,3,1,13229.57,2,2.1
1315,2026-01-01,178.6,2.6,0,0,4,0,12006.71,,3.54
356,2026-07-01,193.5,9.5,28272.44,67,3,0,9462.14,2,3.36
1490,2026-03-01,179,11,0,100,2,1,13205.46,8,2.83
339,2025-12-01,197.9,13.9,34701.66,125,2,0,11571.83,4,3.32
1443,2026-08-01,164.5,4.5,0,104,5,1,10752.71,4,4.24
472,2026-08-01,162.3,2.3,18613.93,65,2,1,8170.79,6,3.44
174,2026-07-01,190.8,6.8,21349.62,61,3,0,8633.48,6,3.59
80,2026-08-01,168.5,8.5,21892.07,75,2,1,14221.6,8,3.77
372,2025-10-01,180.7,12.7,0,0,3,2,10934.22,2,3.76
1049,2025-10-01,194.9,10.9,0,0,4,0,8789.27,4,3.27
784,2025-11-01,166.4,14.4,36664.55,113,2,1,10224.63,2,3.98
1336,2025-10-01,110.4,0,0,0,4,0,4636,8,4.03
609,2026-03-01,180.1,4.1,30711.41,90,3,0,7127.04,6,3.98
90,2025-11-01,173.9,13.9,27953.65,82,2,0,11662.95,2,3.01
762,2026-03-01,183.6,7.6,0,0,3,0,10152.7,12,2.58
269,2026-03-01,170.8,10.8,0,84,2,2,15674.77,10,3.07
1005,2026-02-01,155.5,3.5,0,0,3,1,8369.2,8,3.23
165,2025-12-01,202.5,18.5,47036.38,116,2,0,9164.18,6,4.01
1325,2026-06-01,187.9,11.9,27791.32,89,3,0,8959.7,4,3.34
1486,2026-01-01,176,0,0,0,4,0,7940.17,0,3.07
731,2025-10-01,194.1,10.1,30676.44,76,3,0,9518.59,2,3.4
1475,2025-09-01,172.5,4.5,22834.71,71,2,1,7974.75,4,3.59
296,2026-03-01,183.7,15.7,0,94,3,1,12206.2,6,2.91
493,2026-08-01,170.6,2.6,24124.66,62,3,0,6871.37,0,3.74
456,2026-05-01,173.1,5.1,0,0,4,0,12802.13,0,3.57
38,2025-10-01,176.9,8.9,27425.58,85,2,2,7226.8,0,3.48
849,2026-01-01,181.6,5.6,0,86,5,0,10201.01,8,3.51
1262,2026-03-01,176.1,8.1,0,0,5,1,5930.12,10,3.4
1377,2026-07-01,189.1,5.1,0,0,6,0,10413.68,2,4.45
725,2026-08-01,166.7,6.7,0,0,3,1,10110.77,2,
149,2026-01-01,180.6,4.6,14380.53,54,2,0,7177.97,0,3.02
262,2026-05-01,168.3,8.3,0,0,5,1,14787.1,4,3.79
161,2026-08-01,176.9,8.9,19835.87,58,1,0,8179.42,6,3.27
182,2026-02-01,154.6,2.6,0,0,4,1,7100.07,10,3.33
431,2026-04-01,181.4,5.4,0,0,4,0,8545.34,0,3.6
930,2026-05-01,175.3,7.3,0,0,4,0,7868.9,8,4.92
941,2026-03-01,180,4,0,0,6,0,6426.86,6,3.71
1403,2025-12-01,202.5,18.5,35614.99,112,2,0,9046.24,4,
327,2025-10-01,193.6,9.6,0,0,3,0,9084.31,0,3.41
1153,2026-08-01,176.3,8.3,0,92,5,0,12847.45,6,3.26
518,2025-09-01,146.9,2.9,20703.07,57,2,4,5723.45,2,
1484,2025-10-01,196.5,12.5,27177.82,99,2,0,9621.53,2,3.8
1493,2026-05-01,172.9,12.9,0,0,7,1,9323.84,2,4.23
261,2026-01-01,105.6,0,12400.29,38,2,0,5083.33,6,4.25
902,2026-02-01,161.2,9.2,0,71,4,1,14718.94,8,3.17
1122,2026-07-01,178.8,2.8,0,0,4,1,9444.6,4,4.15
883,2026-03-01,187.6,11.6,28246.08,99,3,0,8312.12,4,4.14
548,2026-05-01,184.9,16.9,0,106,4,0,21442.52,6,2.79
1475,2025-10-01,182.9,6.9,24342.74,86,2,1,8134.17,8,3.6
839,2026-05-01,181.8,13.8,0,152,6,0,12541.64,8,3.99
1225,2025-10-01,187.7,11.7,0,0,3,1,8755.3,12,3.56
14,2026-07-01,168.6,8.6,0,71,3,3,11251,4,2.44
262,2025-12-01,194.1,18.1,0,0,3,1,15957.12,2,3.11
164,2026-01-01,181.7,5.7,0,0,5,0,9057.27,0,3.68
1241,2025-10-01,193.1,17.1,30383.1,95,3,1,8858.39,6,3.41
1471,2026-03-01,178.9,2.9,29900.46,86,3,0,7566.23,6,3.98
855,2026-05-01,187.6,19.6,0,121,5,0,16659.42,6,3.11
662,2025-10-01,195.6,11.6,0,0,4,0,8882.67,2,3.68
655,2026-08-01,148.7,4.7,0,0,5,3,13066.52,6,3.91
1432,2026-05-01,161.6,9.6,0,79,2,2,13984.33,2,2.61
717,2025-10-01,191,7,31631.52,103,2,0,7371.01,6,3.87
949,2025-11-01,172.5,12.5,0,0,5,0,6286.67,4,3.84
583,2026-07-01,189.7,5.7,25875.04,97,2,0,7926.44,4,4.4
1150,2026-02-01,165,5,15467.47,37,1,0,7307.93,12,2.88
42,2026-05-01,179.9,11.9,0,94,4,0,11101.5,4,3.02
391,2026-07-01,192.3,8.3,0,0,6,0,8586.76,6,4.23
834,2026-01-01,179.4,3.4,0,0,3,0,10361.14,2,2.35
1005,2026-06-01,187.1,11.1,0,0,5,0,8903.46,4,3.23
1158,2026-02-01,160.9,8.9,0,80,3,1,13982.76,6,3.18
276,2026-01-01,150.5,6.5,0,58,4,4,15564.01,8,3.3
264,2025-09-01,186.4,10.4,0,0,4,0,8311.25,2,2.8
737,2025-11-01,155.8,11.8,0,0,4,2,9031.1,6,4.13
230,2026-01-01,174.6,14.6,0,0,5,2,8973.22,2,3.45
1341,2025-12-01,199.5,15.5,43661.46,135,2,0,12914.01,6,3.86
1264,2026-05-01,175.4,7.4,0,0,5,0,8264.74,2,3.43
1430,2026-07-01,168.9,8.9,0,88,4,3,9854.73,8,3.04
424,2026-07-01,182,6,0,0,4,1,7090.49,2,3.83
1166,2025-09-01,189.6,13.6,0,147,5,0,12885.87,0,4.02
132,2025-09-01,168.2,8.2,20323.43,66,3,2,7654.34,8,3.64
147,2026-08-01,176.5,8.5,0,0,4,0,10379.69,4,3.96
26,2026-02-01,164.8,4.8,0,102,4,0,10377.19,6,4.22
549,2026-01-01,174.9,6.9,0,57,3,1,8168.61,4,2.33
459,2025-09-01,105.6,0,0,61,2,0,7980.83,4,3.24
687,2026-08-01,150.6,6.6,17495.52,42,2,3,11091.25,2,
1333,2026-03-01,176.3,8.3,24713.46,81,2,1,7213.75,12,3.99
607,2026-02-01,160,0,0,0,3,0,8296,8,4.2
1307,2026-03-01,179.8,3.8,0,0,3,0,13966.32,10,3.29
257,2026-08-01,155.7,3.7,0,0,4,2,7669.79,,2.93
240,2026-06-01,185.7,9.7,17683.55,51,1,0,7394.47,2,2.23
186,2026-01-01,182,6,0,74,3,0,10608.99,8,2.83
1273,2026-06-01,182.5,14.5,0,103,4,1,12826.92,8,3.05
1292,2025-09-01,180.7,4.7,0,0,7,0,10008.85,6,4.02
1183,2025-11-01,86.4,0,13780.68,40,1,2,5113.83,4,3.01
691,2026-08-01,170.2,2.2,0,0,6,0,11106.16,4,3.78
1249,2025-09-01,178.8,10.8,0,82,3,1,15656.09,8,2.93
119,2026-04-01,182,6,0,0,7,0,9782.88,4,4.3
580,2026-05-01,96,0,0,0,4,1,4209,0,4.46
1115,2026-05-01,172,4,0,0,5,0,6205.97,4,3.5
1398,2026-07-01,185.7,1.7,20630.57,67,2,0,8149.82,6,3.41
85,2026-02-01,164.4,4.4,20881.5,62,2,0,14332.04,6,3.7
281,2026-01-01,160,0,0,0,2,2,8763.67,2,2.91
29,2026-06-01,178.4,10.4,0,0,6,1,5540.83,6,5
1025,2025-10-01,186.5,10.5,0,0,5,1,14384.33,6,4.06
331,2026-03-01,182.5,6.5,16681.97,56,1,0,7592.15,8,2.48
105,2026-06-01,181.4,5.4,31032.79,119,2,0,9864.91,0,4.6
845,2025-09-01,164.5,4.5,21491.81,70,3,2,8777.5,8,4.22
1452,2026-02-01,160.9,8.9,0,86,5,1,8836.4,10,3.41
1163,2026-03-01,178.5,10.5,0,0,4,1,7175.53,10,3.8
778,2026-07-01,110.4,0,11042.5,36,1,0,4991.83,8,3.28
788,2026-04-01,105.6,0,0,52,3,0,6689.67,0,2.71
481,2026-06-01,100.8,0,0,0,2,1,4595.33,2,2.91
1417,2026-07-01,194.2,10.2,0,106,5,0,13166.24,4,3.04
1164,2025-12-01,200.3,16.3,0,0,4,0,7563.69,8,4.14
401,2026-04-01,186.8,10.8,0,0,3,0,10605.48,6,2.83
1029,2026-07-01,188.3,4.3,27182.1,78,3,0,9996.64,4,
1334,2026-03-01,193,17,0,159,5,0,14228.05,8,4.12
1263,2026-02-01,96,0,10971.88,28,1,0,5286.67,8,3.57
477,2026-05-01,96,0,8512.13,30,1,1,4188.67,6,2.71
739,2026-01-01,176,0,0,0,5,0,7950.33,0,3.13
567,2026-05-01,174.6,6.6,0,0,3,0,7727.34,4,3.74
499,2026-08-01,96,0,10278.92,29,1,1,4859.67,2,3.15
1132,2025-09-01,185.7,9.7,24056.96,73,3,0,10270.71,4,3.54
1412,2026-06-01,175.4,7.4,0,0,4,1,9519.6,4,3.25
105,2026-08-01,172.8,4.8,26606.51,93,3,0,9815.98,0,4.41
800,2025-11-01,173.4,13.4,0,0,5,0,12378.06,2,4.32
1252,2026-02-01,174.7,14.7,0,80,4,0,11826.7,4,
1247,2025-10-01,195.6,11.6,27826.97,86,3,0,9095.23,6,4.01
1,2026-07-01,167.3,7.3,0,0,3,3,4864.02,8,3.52
519,2026-06-01,173.7,13.7,0,111,4,2,12497.83,6,3.17
861,2026-03-01,157.8,5.8,0,0,6,3,8114.49,8,4.69
1152,2026-03-01,187.2,11.2,0,156,7,0,12378.78,8,4.23
297,2026-01-01,164,4,0,48,2,2,14494.62,6,2.02
1001,2026-01-01,181.3,5.3,19400.53,62,2,0,7111.88,6,4.1
643,2025-12-01,209.6,25.6,0,218,7,0,14021.02,4,3.65
285,2026-07-01,183.4,7.4,0,97,3,1,12524.33,2,
548,2026-01-01,186.7,10.7,0,60,3,0,20438.83,6,2.5
1244,2026-01-01,100.8,0,0,43,2,1,9861.67,4,2.9
858,2025-12-01,100.8,0,0,89,3,2,10675,4,3.49
1393,2026-04-01,172.8,4.8,30910.58,76,2,1,9561.84,2,3.98
117,2026-01-01,181.4,5.4,17683.88,37,2,0,9609.51,8,2.76
170,2026-03-01,185,9,0,0,6,0,8449,10,
1393,2025-09-01,171.1,3.1,23491.23,66,2,1,9426.78,8,3.82
875,2026-01-01,100.8,0,0,0,1,1,6974.33,8,3.37
589,2025-11-01,172.5,12.5,0,0,5,0,9058.21,6,3.62
1034,2026-05-01,172.5,12.5,29899.79,111,3,1,6714.79,0,4.55
1210,2026-07-01,100.8,0,10227.99,33,1,2,5276.5,6,3.65
964,2025-09-01,175.8,7.8,15129.57,49,2,1,11135.09,8,2.27
790,2025-09-01,174.1,6.1,27507.82,87,2,1,7449.53,6,3.94
1426,2025-12-01,205,21,0,0,5,0,10224.14,4,3.72
1124,2026-07-01,193.1,9.1,28917.85,79,3,0,9925.4,8,3.68
1497,2026-08-01,171.8,3.8,19923.03,65,3,0,8211.78,6,3.77
1032,2025-10-01,189.7,13.7,27183.09,92,2,1,8210.59,2,3.74
139,2026-07-01,179.9,3.9,0,0,4,1,10078.89,8,3.3
678,2025-09-01,105.6,0,14957.6,51,1,0,6771,0,3.91
163,2025-09-01,156.5,12.5,0,75,4,4,14894.22,8,3.07
1358,2025-12-01,207.1,23.1,0,172,5,0,16578.47,0,3.1
1122,2026-03-01,168,0,0,0,6,1,9221.17,4,3.87
143,2025-09-01,183.5,7.5,0,0,5,0,6766.58,8,4.83
114,2026-06-01,188.2,12.2,0,0,6,0,9407.91,8,3.65
939,2025-10-01,199.2,15.2,0,0,3,0,16025.04,6,3.08
1080,2026-05-01,178.4,10.4,0,0,8,0,12743.92,2,4.53
397,2025-12-01,211.9,27.9,25429.26,81,2,0,8721.34,6,2.24
761,2026-07-01,184.9,0.9,0,0,5,0,5922.1,0,3.95
734,2025-09-01,172.4,4.4,0,0,6,1,7778.14,2,3.63
497,2026-01-01,96,0,0,0,2,2,5276.5,2,3.13
238,2026-05-01,160.1,8.1,29022.61,68,2,2,8485.86,6,3.81
623,2026-02-01,161.8,9.8,0,95,3,1,11150.2,4,3.48
87,2026-04-01,174.2,6.2,0,0,3,1,13508.02,8,2.7
1027,2025-11-01,173.3,13.3,27226.88,88,2,0,7799.73,2,3.63
16,2026-07-01,178.7,2.7,0,0,7,1,9675.92,0,4.28
787,2026-05-01,179.6,11.6,26101.91,72,2,0,12742.27,4,3.34
444,2026-01-01,186.2,10.2,0,102,5,0,18875.3,6,4.36
1316,2026-05-01,168.3,8.3,0,0,4,1,6395.23,4,3.63
242,2026-04-01,165.1,5.1,0,0,4,2,6772.61,8,3.25
1266,2026-07-01,180.5,12.5,0,132,7,2,9846.86,2,4.56
254,2025-12-01,110.4,0,0,0,4,0,4646.17,0,3.95
1263,2025-09-01,105.6,0,13520.08,39,1,0,5286.67,8,3.46
21,2025-11-01,168.5,16.5,39310.84,113,2,1,6390.09,6,
1340,2026-06-01,156.3,4.3,17212.17,44,1,3,5315.71,4,2.4
492,2025-12-01,202.1,18.1,22816.93,85,2,0,9242.67,4,2.37
197,2026-01-01,105.6,0,9079.46,25,1,0,5551,8,2.93
1162,2025-10-01,197.9,13.9,0,125,5,0,17699.44,4,3.51
674,2026-08-01,157.9,5.9,0,0,4,2,10322.44,2,4.5
81,2026-02-01,153.2,1.2,0,0,4,1,12973.84,10,3.01
641,2025-09-01,180.9,4.9,32348.74,86,2,0,8414.63,4,4.03
156,2026-05-01,170.2,10.2,0,0,4,1,15965.45,4,3.2
1203,2025-09-01,105.6,0,0,0,2,0,4890.17,0,3.14
97,2026-01-01,155.4,3.4,15133.94,45,2,3,8770.34,2,3.53
792,2025-10-01,189.3,5.3,26711.9,76,2,0,11823.86,6,3.15
736,2026-08-01,173.2,13.2,0,109,6,1,12755.34,0,4.03
745,2026-06-01,183.9,7.9,0,0,5,0,11350.49,0,3.7
1274,2026-06-01,176.3,8.3,0,0,4,1,8009.23,0,2.67
1184,2026-03-01,181,13,0,0,4,1,9602.54,8,3.75
871,2026-02-01,144.8,0.8,0,0,3,2,8783.39,12,3.82
103,2026-02-01,160.4,0.4,0,76,4,0,10681.35,8,3.44
911,2026-02-01,157.4,5.4,0,0,4,1,8066.46,10,3.84
1310,2026-05-01,146.2,2.2,0,0,3,3,7894.49,2,3.25
215,2026-08-01,175,7,25963.27,99,3,0,10415.93,6,4.57
1109,2025-11-01,161.8,9.8,0,0,6,1,8348.86,4,3.69
717,2026-02-01,165.9,5.9,16834.36,62,2,0,7304.85,6,3.5
1033,2026-07-01,187.8,3.8,0,0,4,0,9587.41,6,2.76
670,2026-03-01,184.5,8.5,23651.67,66,2,0,9456.25,,3.19
530,2026-04-01,178.1,10.1,,64,2,1,11342.71,8,3.63
909,2025-09-01,178.4,10.4,0,117,6,1,13342.33,0,4.13
1411,2026-03-01,167.9,7.9,23251.5,89,2,2,8265.76,10,4.35
290,2026-01-01,105.6,0,0,0,2,0,6069.5,4,3.95
505,2026-08-01,154.2,2.2,0,0,4,2,8184.58,2,3.56
178,2025-11-01,171.4,19.4,0,172,5,1,11042.35,4,4.06
699,2025-09-01,181.2,5.2,27947.86,89,4,0,11410.35,4,4.55
544,2026-04-01,179.5,11.5,0,0,5,1,9892.92,6,3.33
589,2025-12-01,190.5,14.5,0,0,3,1,9199.68,6,3.39
493,2026-01-01,174.1,6.1,16719.23,58,2,1,7074.91,4,3.42
1311,2026-08-01,169.2,9.2,0,124,4,1,13720.11,6,3.85
644,2026-03-01,169.7,17.7,0,88,3,3,9225.38,10,2.92
1163,2026-04-01,187.1,11.1,0,0,3,0,7209.68,6,3.54
335,2025-09-01,165.1,13.1,0,105,2,3,9643.97,2,3.18
577,2026-05-01,174.2,6.2,0,0,4,0,8762.54,2,2.68
1290,2026-07-01,188.9,4.9,0,0,5,0,8001.32,4,3.25
741,2026-05-01,159,7,27784.52,74,3,2,6189.17,8,4.38
808,2026-03-01,96,0,0,0,1,2,4188.67,10,3.23
580,2025-10-01,110.4,0,0,0,5,0,4209,6,4.8
1352,2026-05-01,171.5,3.5,0,0,3,0,9762.33,4,3.18
798,2025-12-01,110.4,0,0,82,3,0,5225.67,0,3.16
145,2026-02-01,134.3,6.3,0,58,2,4,11106.9,4,3.04
694,2026-03-01,100.8,0,0,64,2,1,5581.5,12,3.39
441,2026-03-01,155.4,3.4,0,0,5,3,7158.61,6,3.41
283,2026-06-01,180,12,0,0,5,1,10492.98,2,2.94
1206,2026-06-01,171.7,11.7,0,0,5,2,12561.96,8,3.9
880,2026-03-01,180.2,12.2,0,0,4,1,8385.06,6,3.65
293,2025-09-01,105.6,0,0,72,3,0,6882.83,6,3.6
1050,2025-09-01,186.1,10.1,0,134,5,0,13609.04,0,3.65
617,2026-01-01,173.4,5.4,0,0,4,1,9864.91,0,3.4
167,2026-08-01,167,7,0,0,5,1,8248.64,2,3.93
1478,2026-05-01,157.3,5.3,19467.42,55,2,2,8081.05,2,3.3
570,2025-10-01,191,7,36136.07,110,3,0,9434.72,2,3.98
727,2026-07-01,170.5,10.5,0,117,7,3,11656.08,6,4.43
459,2026-03-01,105.6,0,0,68,3,0,7980.83,12,3.75
530,2026-01-01,173.3,5.3,17073.14,60,2,1,10909.42,4,3.52
919,2026-01-01,170,2,0,0,4,1,9866.87,2,3.31
1043,2026-05-01,169.4,9.4,0,0,6,1,6937.02,4,4.6
762,2026-02-01,162.3,2.3,0,0,4,0,9715.77,4,2.54
508,2025-11-01,178.1,18.1,24439.25,76,2,0,11900.23,6,2.77
264,2025-12-01,189.7,13.7,0,0,4,1,8529,2,2.79
556,2026-06-01,100.8,0,0,49,1,1,7238.67,6,3.01
901,2025-09-01,187.2,11.2,0,103,3,0,9824.96,2,3
1198,2025-12-01,200.7,16.7,46088.51,169,3,0,10193.09,4,4.36
822,2026-03-01,189.6,13.6,0,125,5,0,17328.89,4,3.57
1137,2026-07-01,172.5,4.5,24737.34,71,2,2,7383.24,6,3.97
250,2026-03-01,177.8,9.8,26285.09,87,3,1,9837.76,10,3.96
436,2026-01-01,168.1,0.1,0,0,6,1,7743.53,4,4.26
306,2026-02-01,170.5,10.5,0,75,4,0,11101.56,4,2.78
1321,2025-12-01,200.6,16.6,0,0,8,0,11731.79,2,4.16
114,2026-07-01,192.1,8.1,0,0,4,0,9105.98,0,3.61
448,2026-07-01,188.5,4.5,0,0,5,0,8566.25,8,3.18
102,2025-10-01,190.9,6.9,0,0,5,0,13704.19,,3.97
966,2025-10-01,193,9,27290.98,92,3,0,8733.92,8,3.69
953,2026-04-01,185.6,9.6,0,86,4,0,10284.54,8,2.75
11,2026-06-01,184.2,8.2,0,0,5,0,9690.42,0,3.05
427,2025-12-01,202.3,18.3,0,0,5,0,8314.36,4,3.09
170,2025-12-01,183.7,15.7,0,0,6,2,8903.48,4,3.75
911,2026-07-01,187.6,3.6,0,0,5,0,7946.42,0,
1104,2026-02-01,171.2,11.2,0,82,4,0,10538.69,12,3.47
147,2025-12-01,198.6,14.6,0,0,6,0,10890.08,6,3.6
421,2026-03-01,187.8,11.8,0,130,6,0,8155.65,12,4.08
346,2026-07-01,188.2,4.2,0,0,4,0,10746.91,0,3.75
1310,2026-06-01,175.7,7.7,0,0,3,1,8263.22,6,3.11
241,2026-08-01,175,7,0,0,5,0,11052.1,4,4.12
338,2026-03-01,188.4,12.4,23773.05,71,2,0,9929.23,4,3.31
621,2025-10-01,187,11,0,91,4,1,12236.77,6,2.93
666,2026-05-01,164.8,12.8,0,118,3,2,11654.19,8,3.45
213,2026-03-01,185.5,9.5,0,73,4,0,10540.38,10,2.34
444,2025-12-01,203.6,19.6,0,207,8,0,20286.2,6,4.44
292,2026-02-01,129.4,1.4,0,0,5,4,6523.76,6,4.64
1430,2025-10-01,173.6,13.6,0,82,3,3,10226.88,8,2.49
446,2025-11-01,158.3,6.3,0,0,2,1,8876.94,0,3.04
367,2025-09-01,185.7,9.7,28623.19,80,3,0,8584.64,0,3.27
179,2025-09-01,175.2,7.2,0,0,4,1,8748.1,8,3.83
1123,2026-05-01,141.8,5.8,22662.16,75,1,4,8082.46,4,4.44
391,2026-05-01,172.9,12.9,0,0,6,1,8905.68,4,4.26
1285,2025-12-01,202.4,18.4,0,0,6,0,10807.32,8,4.18
1045,2026-07-01,181.7,5.7,0,0,5,1,7990.45,0,3.98
204,2026-01-01,152.8,0.8,0,68,3,3,9070.03,8,3.7
524,2026-02-01,135.1,7.1,0,57,3,4,11568.31,8,3.14
514,2026-06-01,162.9,10.9,0,109,5,3,14641.36,8,3.89
160,2026-06-01,195.3,19.3,0,143,4,0,9978.01,8,4.32
827,2026-08-01,174.1,6.1,23579.63,83,2,0,8937.3,2,3.74
1052,2025-11-01,162,18,0,0,5,2,9447.26,0,3.28
1013,2026-08-01,169.5,1.5,22714.65,58,2,0,8053.53,8,3.53
29,2026-07-01,165.4,5.4,0,0,6,3,5320.88,8,4.95
935,2026-04-01,96,0,0,74,3,2,6476.17,4,4.15
1100,2025-12-01,207.4,23.4,0,184,5,0,18264.77,8,3.65
897,2026-01-01,177.6,1.6,19392.57,57,2,0,9400.38,6,3.97
1222,2026-03-01,186.3,10.3,0,117,3,0,13464.61,4,3.25
296,2026-01-01,182.6,6.6,0,85,6,0,11359.94,0,3.34
115,2025-11-01,169.4,9.4,32351.47,94,2,0,10850.77,0,3.89
761,2026-01-01,178.8,2.8,0,0,5,0,6018.72,4,3.99
958,2025-11-01,166.2,14.2,0,0,3,1,7694.38,8,3.6
1240,2025-12-01,201.4,17.4,58239.99,150,3,0,9205.96,4,4.67
1218,2026-08-01,174.6,6.6,24588.81,61,3,0,6964.28,4,3.59
192,2026-05-01,169.5,9.5,24781.93,78,2,1,9044.04,2,3.33
693,2025-11-01,177,17,35166.42,93,2,0,8198.62,6,4.13
638,2026-06-01,189.6,13.6,0,165,4,0,7721.39,8,4.24
557,2025-11-01,158.4,6.4,32180.13,86,2,1,11008.72,4,3.33
972,2025-11-01,143.2,15.2,0,0,4,4,11826.09,4,3.9
1384,2025-11-01,169.4,9.4,30150.68,78,2,0,10323.07,4,3.58
676,2026-01-01,168,0,0,0,4,1,7858.83,8,3.55
12,2026-04-01,186.4,10.4,0,0,8,0,11524.93,0,4.42
87,2026-05-01,180.4,12.4,0,0,3,0,14195.87,2,2.84
1327,2025-11-01,164,20,0,97,3,2,11473.08,2,2.98
994,2026-03-01,185.5,9.5,0,0,7,0,10309.33,4,3.99
198,2026-03-01,173.3,5.3,0,0,6,1,7251.68,12,4.35
1109,2025-09-01,180.3,4.3,0,0,3,0,7982.55,6,3.6
1167,2026-03-01,168.5,0.5,0,0,6,1,11007.09,6,4.14
777,2025-09-01,182.7,6.7,0,0,3,0,9411.62,8,3.82
905,2026-04-01,182.8,6.8,0,0,5,0,8009.11,8,4.2
821,2026-02-01,166.6,6.6,0,0,6,0,10016.52,12,4.65
1282,2025-12-01,110.4,0,21870.86,71,1,0,5378.17,6,3.88
354,2026-04-01,178.6,10.6,0,97,4,1,10855.08,8,3.3
721,2025-11-01,169.6,9.6,0,0,5,0,13587.92,2,3.1
827,2026-03-01,150.7,6.7,24762.08,71,2,4,8981.38,8,3.95
1186,2026-05-01,158.9,6.9,0,0,3,2,9868.74,2,2.75
726,2025-09-01,176.4,0.4,0,0,5,0,6406.77,6,3.45
1313,2026-03-01,176.7,0.7,0,0,4,0,7896.21,12,3.01
487,2026-08-01,154,2,0,0,4,2,10352.97,6,
1307,2026-01-01,176.6,0.6,0,0,5,0,13591.88,6,3.25
234,2025-10-01,100.8,0,0,70,2,2,5337.5,4,3.29
97,2026-04-01,172.7,4.7,22805.21,78,3,1,8866.19,0,3.99
145,2026-04-01,187.8,11.8,0,117,4,0,11608.21,6,3.37
1366,2026-05-01,167.8,7.8,0,0,5,1,8540,8,3.71
364,2026-02-01,158.1,6.1,0,63,2,1,17082.55,4,2.58
676,2025-11-01,150.5,6.5,0,0,3,2,8300.89,0,3.53
1427,2025-12-01,201.2,17.2,0,0,4,0,15172.24,8,2.5
1392,2026-05-01,176.8,8.8,22893.71,84,2,0,7089.7,4,3.49
1121,2026-06-01,176.6,8.6,0,0,4,1,8585.71,8,3.23
516,2026-05-01,176.7,8.7,0,0,4,0,5968.93,0,2.57
843,2026-05-01,177.4,9.4,24025.56,75,3,0,9311.65,4,3.43
25,2026-06-01,168.9,0.9,0,0,5,1,8913.89,8,3.52
753,2026-07-01,182.8,6.8,24589.77,65,2,1,8794.95,4,3.43
1110,2025-10-01,195.9,11.9,36534.82,101,3,0,11045.43,8,4.29
561,2025-12-01,199.3,15.3,0,0,7,0,9152.65,,3.82
1123,2026-03-01,168.3,8.3,27342.13,89,2,2,8248.96,10,4.54
563,2025-11-01,166.5,14.5,0,123,5,1,12254.8,8,3.89
229,2025-11-01,175.8,15.8,0,0,6,0,10216.18,6,4.02
927,2025-12-01,195.3,19.3,0,0,5,1,9729.05,6,4.24
366,2026-01-01,176,0,13347.81,42,2,0,8174,4,3.11
1291,2026-05-01,175.6,7.6,23519.67,68,2,0,8852.46,6,3.37
632,2026-07-01,190.5,6.5,25900.7,64,2,0,8612.31,2,3.63
647,2026-03-01,187.7,11.7,0,0,3,0,9516.64,12,3.56
1256,2026-02-01,149,5,0,0,5,2,9100.44,6,3.86
1426,2026-05-01,173.9,5.9,0,0,4,0,9093.58,2,3.53
415,2025-11-01,86.4,0,10610.37,41,1,2,4483.5,8,3.77
1466,2026-04-01,186.1,10.1,0,0,4,0,8048.24,4,3.17
708,2026-01-01,152,0,0,0,4,3,6130.5,2,4.19
568,2026-01-01,165.5,5.5,17067.79,44,2,2,7721.66,0,3.26
66,2026-06-01,185.9,9.9,0,0,2,0,13046.53,4,2.39
329,2026-05-01,172.8,12.8,17352.06,54,2,1,9666.65,6,2.85
363,2026-05-01,178.9,10.9,0,0,4,0,11270.29,2,4.34
238,2025-12-01,205.9,21.9,50981.22,139,2,0,9432.89,0,3.75
1461,2026-03-01,162.5,10.5,0,84,3,3,14660.71,10,2.88
1072,2025-12-01,180.9,12.9,0,0,4,2,10004.71,8,3.16
555,2026-07-01,110.4,0,12691.06,50,1,0,3863.33,0,
591,2026-07-01,189.3,5.3,0,0,5,0,8112.95,6,
1184,2026-07-01,169.8,9.8,0,0,3,3,9363.52,0,3.76
320,2026-05-01,165.2,5.2,20435.84,54,2,1,7606.9,2,3.09
710,2026-07-01,191.1,7.1,0,105,4,0,14719.37,0,3.85
1307,2025-10-01,195.4,11.4,0,0,6,0,14855.63,4,
582,2026-03-01,177.2,9.2,30225.1,80,2,1,9757.74,6,3.74
1138,2025-10-01,183.9,7.9,0,0,5,1,15619.15,0,3.06
1482,2026-06-01,192.1,16.1,0,123,5,0,12322.16,8,3.57
1125,2026-04-01,174.1,6.1,,70,2,1,8723.23,4,3.13
507,2026-07-01,180.1,4.1,23681.95,71,2,1,7474.45,0,3.67
1343,2025-10-01,192.6,8.6,0,0,3,0,11928.24,6,2.94
952,2026-05-01,162.1,10.1,0,128,5,2,20087.43,6,4.25
911,2025-11-01,171.5,11.5,0,0,6,0,8473.26,8,4.22
1309,2026-02-01,149.6,5.6,0,0,3,2,9273.64,6,3.58
204,2025-09-01,174.6,6.6,0,118,5,1,9522.14,4,3.53
